Square 0,Square 1,Square 2,Square 3,Square 4,Square 5,Square 6,Square 7,Square 8,Square 9,Square 10,Square 11,Square 12,Square 13,Square 14,Square 15,Square 16,Square 17,Square 18,Square 19,Square 20,Square 21,Square 22,Square 23,Square 24,Square 25,Square 26,Square 27,Square 28,Square 29,Square 30,Square 31,Square 32,Square 33,Square 34,Square 35,Square 36,Square 37,Square 38,Square 39,Square 40,Square 41,Square 42,Square 43,Square 44,Square 45,Square 46,Square 47,Square 48,Square 49,Square 50,Square 51,Square 52,Square 53,Type
2,4,1,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,1,3,4,2,2,2,2,2,2,3,4,4,2,4,0,4,4,3,5,5,5,5,5,5,5,5,5,010000110001
4,1,4,3,3,3,3,3,3,2,4,1,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,3,0,2,2,2,2,2,2,2,1,4,0,4,4,3,3,2,0,5,5,5,5,5,5,5,5,5,101010111000
0,3,2,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,000000000000
4,4,1,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,4,1,2,1,1,1,1,1,1,3,2,0,2,2,2,2,2,2,3,4,4,0,4,4,0,3,1,5,5,5,5,5,5,5,5,5,110110100000
1,3,1,3,3,3,3,3,3,4,1,3,0,0,0,0,0,0,4,0,4,1,1,1,1,1,1,3,2,4,2,2,2,2,2,2,2,4,0,4,4,4,0,4,2,5,5,5,5,5,5,5,5,5,000100101001
3,3,4,3,3,3,3,3,3,0,4,1,0,0,0,0,0,0,2,4,0,1,1,1,1,1,1,4,1,2,2,2,2,2,2,2,4,4,3,4,4,0,1,2,4,5,5,5,5,5,5,5,5,5,001010010100
0,4,2,3,3,3,3,3,3,4,2,0,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,2,0,4,2,2,2,2,2,2,1,4,3,3,4,1,1,4,3,5,5,5,5,5,5,5,5,5,010100111001
3,4,0,3,3,3,3,3,3,1,2,4,0,0,0,0,0,0,1,4,0,1,1,1,1,1,1,4,0,2,2,2,2,2,2,2,4,4,3,1,4,3,4,4,2,5,5,5,5,5,5,5,5,5,010001010100
2,4,0,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,4,0,4,1,1,1,1,1,1,0,3,4,2,2,2,2,2,2,3,4,1,1,4,4,3,2,1,5,5,5,5,5,5,5,5,5,010110101001
0,4,2,3,3,3,3,3,3,4,4,3,0,0,0,0,0,0,4,0,4,1,1,1,1,1,1,3,1,4,2,2,2,2,2,2,1,4,0,3,4,4,1,2,2,5,5,5,5,5,5,5,5,5,010110101001
2,4,3,3,3,3,3,3,3,4,2,4,0,0,0,0,0,0,0,3,3,1,1,1,1,1,1,0,4,1,2,2,2,2,2,2,4,0,4,1,4,4,2,4,1,5,5,5,5,5,5,5,5,5,010101000010
3,0,0,3,3,3,3,3,3,1,2,4,0,0,0,0,0,0,1,3,4,1,1,1,1,1,1,2,1,4,2,2,2,2,2,2,0,4,3,4,4,4,4,4,2,5,5,5,5,5,5,5,5,5,000001001001
2,4,4,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,4,4,4,3,4,0,3,4,3,5,5,5,5,5,5,5,5,5,011000110000
3,4,1,3,3,3,3,3,3,2,3,2,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,0,2,0,0,4,4,4,4,4,5,5,5,5,5,5,5,5,5,010000000111
0,4,4,3,3,3,3,3,3,2,1,4,0,0,0,0,0,0,1,3,4,1,1,1,1,1,1,0,4,3,2,2,2,2,2,2,4,2,1,0,4,4,3,4,2,5,5,5,5,5,5,5,5,5,011001001010
1,4,3,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,1,4,3,1,1,1,1,1,1,0,4,0,2,2,2,2,2,2,4,0,4,3,4,1,2,2,2,5,5,5,5,5,5,5,5,5,010111010010
0,4,4,3,3,3,3,3,3,1,2,1,0,0,0,0,0,0,4,1,2,1,1,1,1,1,1,3,4,3,2,2,2,2,2,2,4,3,4,0,4,4,2,4,0,5,5,5,5,5,5,5,5,5,011000100010
3,0,4,3,3,3,3,3,3,3,4,2,0,0,0,0,0,0,4,2,0,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,4,3,4,4,4,4,0,1,1,5,5,5,5,5,5,5,5,5,001010100010
1,4,2,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,3,4,2,1,1,1,1,1,1,3,4,0,2,2,2,2,2,2,4,0,4,1,4,2,1,3,0,5,5,5,5,5,5,5,5,5,010111010010
1,3,2,3,3,3,3,3,3,3,4,2,0,0,0,0,0,0,4,2,4,1,1,1,1,1,1,3,4,0,2,2,2,2,2,2,4,1,0,4,4,4,4,0,1,5,5,5,5,5,5,5,5,5,000010101010
1,2,2,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,1,4,0,1,1,1,1,1,1,4,0,0,2,2,2,2,2,2,4,4,3,4,4,3,4,1,2,5,5,5,5,5,5,5,5,5,000011010100
3,4,1,3,3,3,3,3,3,2,4,0,0,0,0,0,0,0,1,4,3,1,1,1,1,1,1,0,4,2,2,2,2,2,2,2,4,0,4,2,4,3,4,1,4,5,5,5,5,5,5,5,5,5,010010010010
1,4,4,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,4,3,4,2,2,2,2,2,2,2,4,0,1,4,0,3,4,3,5,5,5,5,5,5,5,5,5,011000110101
1,4,2,3,3,3,3,3,3,3,1,4,0,0,0,0,0,0,1,4,0,1,1,1,1,1,1,4,2,0,2,2,2,2,2,2,4,4,3,3,4,0,4,4,2,5,5,5,5,5,5,5,5,5,010001010100
2,4,1,3,3,3,3,3,3,4,1,3,0,0,0,0,0,0,0,2,4,1,1,1,1,1,1,2,4,1,2,2,2,2,2,2,4,0,3,3,4,4,0,4,4,5,5,5,5,5,5,5,5,5,010100001010
0,4,1,3,3,3,3,3,3,2,4,0,0,0,0,0,0,0,1,4,2,1,1,1,1,1,1,3,4,3,2,2,2,2,2,2,4,0,4,2,4,1,4,3,4,5,5,5,5,5,5,5,5,5,010010010010
2,1,4,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,4,0,1,1,1,1,1,1,1,4,3,4,2,2,2,2,2,2,3,4,0,4,4,4,0,4,1,5,5,5,5,5,5,5,5,5,001000100101
2,4,0,3,3,3,3,3,3,1,4,1,0,0,0,0,0,0,2,3,0,1,1,1,1,1,1,4,0,4,2,2,2,2,2,2,3,4,3,1,4,4,4,2,4,5,5,5,5,5,5,5,5,5,010010000101
4,3,0,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,2,0,4,1,1,1,1,1,1,1,4,1,2,2,2,2,2,2,0,2,2,4,4,4,3,1,3,5,5,5,5,5,5,5,5,5,100111001010
1,3,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,1,4,0,2,2,2,2,2,2,4,2,2,4,4,1,4,4,3,5,5,5,5,5,5,5,5,5,000000111010
2,2,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,4,3,0,4,4,1,2,4,3,5,5,5,5,5,5,5,5,5,000100110110
2,3,4,3,3,3,3,3,3,0,4,2,0,0,0,0,0,0,4,1,0,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,3,2,3,4,4,4,1,0,1,5,5,5,5,5,5,5,5,5,001010100111
4,1,3,3,3,3,3,3,3,0,4,1,0,0,0,0,0,0,4,0,2,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,2,2,1,4,4,4,4,3,0,5,5,5,5,5,5,5,5,5,100010100110
4,1,4,3,3,3,3,3,3,1,3,0,0,0,0,0,0,0,4,0,4,1,1,1,1,1,1,0,2,3,2,2,2,2,2,2,2,4,1,4,4,4,2,4,3,5,5,5,5,5,5,5,5,5,101000101000
2,4,1,2,2,2,2,2,2,2,0,4,3,3,3,3,3,3,0,2,4,0,0,0,0,0,0,3,4,4,1,1,1,1,1,1,3,1,0,3,4,4,4,4,1,5,5,5,5,5,5,5,5,5,010001001011
4,3,1,3,3,3,3,3,3,2,2,3,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,0,1,3,4,4,0,4,4,2,5,5,5,5,5,5,5,5,5,100000110110
1,3,2,3,3,3,3,3,3,4,4,3,0,0,0,0,0,0,4,1,0,1,1,1,1,1,1,4,4,0,2,2,2,2,2,2,4,2,3,4,4,4,1,0,2,5,5,5,5,5,5,5,5,5,000110100110
0,3,3,3,3,3,3,3,3,4,1,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,4,4,4,4,4,4,2,4,1,5,5,5,5,5,5,5,5,5,000101000000
3,1,1,3,3,3,3,3,3,2,4,0,0,0,0,0,0,0,4,2,4,1,1,1,1,1,1,0,4,2,2,2,2,2,2,2,4,3,1,4,4,4,4,0,3,5,5,5,5,5,5,5,5,5,000010101010
4,4,4,3,3,3,3,3,3,3,1,2,0,0,0,0,0,0,3,4,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,4,4,0,4,3,0,4,4,5,5,5,5,5,5,5,5,5,111000010000
2,2,4,3,3,3,3,3,3,3,1,2,0,0,0,0,0,0,3,4,1,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,4,3,0,4,4,0,0,4,4,5,5,5,5,5,5,5,5,5,001000010110
0,3,1,3,3,3,3,3,3,2,1,4,0,0,0,0,0,0,2,4,1,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,4,2,0,4,4,0,4,4,3,5,5,5,5,5,5,5,5,5,000001010110
0,4,4,3,3,3,3,3,3,2,0,1,0,0,0,0,0,0,2,4,1,1,1,1,1,1,1,4,3,3,2,2,2,2,2,2,4,4,0,1,4,2,3,4,4,5,5,5,5,5,5,5,5,5,011000010100
4,4,4,3,3,3,3,3,3,2,0,4,0,0,0,0,0,0,1,4,0,1,1,1,1,1,1,4,1,1,2,2,2,2,2,2,0,4,3,3,4,2,3,4,2,5,5,5,5,5,5,5,5,5,111001010100
4,4,4,3,3,3,3,3,3,3,4,1,0,0,0,0,0,0,2,4,2,1,1,1,1,1,1,3,4,1,2,2,2,2,2,2,0,2,4,3,4,1,0,0,4,5,5,5,5,5,5,5,5,5,111010010010
4,4,2,3,3,3,3,3,3,3,2,0,0,0,0,0,0,0,4,3,2,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,0,0,1,1,4,4,4,4,3,5,5,5,5,5,5,5,5,5,110000100110
3,3,1,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,4,4,2,2,2,2,2,2,0,0,4,4,4,4,0,1,4,5,5,5,5,5,5,5,5,5,000110000011
4,0,3,3,3,3,3,3,3,0,2,2,0,0,0,0,0,0,3,1,4,1,1,1,1,1,1,0,3,2,2,2,2,2,2,2,1,4,1,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,100000001000
1,1,4,3,3,3,3,3,3,2,4,3,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,4,4,2,2,2,2,2,2,2,3,1,4,4,4,3,2,4,5,5,5,5,5,5,5,5,5,001010001011
3,4,4,3,3,3,3,3,3,2,2,4,0,0,0,0,0,0,1,4,0,1,1,1,1,1,1,1,3,4,2,2,2,2,2,2,0,4,4,0,4,1,3,4,2,5,5,5,5,5,5,5,5,5,011001010001
0,4,0,3,3,3,3,3,3,1,4,4,0,0,0,0,0,0,1,4,3,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,4,0,2,2,4,3,4,1,2,5,5,5,5,5,5,5,5,5,010011010110
2,4,2,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4,3,1,2,2,2,2,2,2,4,4,3,0,4,4,4,2,1,5,5,5,5,5,5,5,5,5,010011000100
4,4,1,3,3,3,3,3,3,4,1,1,0,0,0,0,0,0,2,4,0,1,1,1,1,1,1,4,2,3,2,2,2,2,2,2,2,4,3,0,4,3,0,4,4,5,5,5,5,5,5,5,5,5,110100010100
4,0,0,3,3,3,3,3,3,1,4,1,0,0,0,0,0,0,2,1,4,1,1,1,1,1,1,2,4,0,2,2,2,2,2,2,3,2,3,4,4,4,4,3,4,5,5,5,5,5,5,5,5,5,100010001010
3,4,4,3,3,3,3,3,3,1,4,4,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,3,3,4,2,2,2,2,2,2,0,4,4,0,4,4,2,2,1,5,5,5,5,5,5,5,5,5,011011000001
2,1,0,3,3,3,3,3,3,4,0,4,0,0,0,0,0,0,0,4,2,1,1,1,1,1,1,3,4,1,2,2,2,2,2,2,4,2,4,4,4,3,3,4,1,5,5,5,5,5,5,5,5,5,000101010010
0,0,2,3,3,3,3,3,3,3,2,4,0,0,0,0,0,0,3,4,4,1,1,1,1,1,1,1,4,4,2,2,2,2,2,2,1,3,2,4,4,1,4,4,0,5,5,5,5,5,5,5,5,5,000001011011
1,2,4,3,3,3,3,3,3,3,0,4,0,0,0,0,0,0,1,4,4,1,1,1,1,1,1,2,4,0,2,2,2,2,2,2,4,1,3,4,4,3,0,4,2,5,5,5,5,5,5,5,5,5,001001011010
2,0,2,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,1,1,3,1,1,1,1,1,1,0,4,4,2,2,2,2,2,2,3,2,4,4,4,4,1,3,4,5,5,5,5,5,5,5,5,5,000110000011
4,4,1,3,3,3,3,3,3,2,0,3,0,0,0,0,0,0,4,3,0,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,0,1,3,2,4,4,4,4,2,5,5,5,5,5,5,5,5,5,110000100110
2,0,0,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,0,4,2,1,1,1,1,1,1,3,2,1,2,2,2,2,2,2,4,4,4,4,4,1,3,3,1,5,5,5,5,5,5,5,5,5,000111010000
1,2,0,3,3,3,3,3,3,4,4,3,0,0,0,0,0,0,4,0,2,1,1,1,1,1,1,4,4,0,2,2,2,2,2,2,4,1,1,4,4,4,3,3,2,5,5,5,5,5,5,5,5,5,000110100110
3,0,1,3,3,3,3,3,3,4,3,2,0,0,0,0,0,0,4,4,0,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,4,1,3,4,4,2,0,4,1,5,5,5,5,5,5,5,5,5,000100110110
4,4,4,3,3,3,3,3,3,3,3,2,0,0,0,0,0,0,4,0,4,1,1,1,1,1,1,2,4,1,2,2,2,2,2,2,0,2,3,1,4,4,0,4,1,5,5,5,5,5,5,5,5,5,111000101010
4,4,4,3,3,3,3,3,3,0,4,4,0,0,0,0,0,0,2,2,0,1,1,1,1,1,1,4,0,2,2,2,2,2,2,2,1,4,3,1,4,4,1,3,3,5,5,5,5,5,5,5,5,5,111011000100
0,2,1,3,3,3,3,3,3,2,0,4,0,0,0,0,0,0,3,1,4,1,1,1,1,1,1,2,3,4,2,2,2,2,2,2,1,4,3,4,4,4,4,4,0,5,5,5,5,5,5,5,5,5,000001001001
2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,0,4,1,2,2,2,2,2,2,4,1,1,4,4,0,4,4,3,5,5,5,5,5,5,5,5,5,000000111010
0,4,3,3,3,3,3,3,3,4,3,1,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,0,2,3,2,2,2,2,2,2,4,4,1,1,4,0,2,4,4,5,5,5,5,5,5,5,5,5,010100011000
4,2,4,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,4,3,4,1,1,1,1,1,1,2,0,1,2,2,2,2,2,2,0,4,3,4,4,4,2,4,3,5,5,5,5,5,5,5,5,5,101000101000
0,1,4,2,2,2,2,2,2,3,4,1,3,3,3,3,3,3,2,3,4,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,1,0,3,4,4,4,0,2,4,5,5,5,5,5,5,5,5,5,001010001011
2,4,0,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,2,3,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,2,4,4,3,0,3,5,5,5,5,5,5,5,5,5,010111000000
3,4,3,3,3,3,3,3,3,0,4,1,0,0,0,0,0,0,2,4,0,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,4,0,4,1,4,2,4,3,4,5,5,5,5,5,5,5,5,5,010010010010
0,4,1,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,2,3,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,4,4,4,0,4,4,0,1,3,5,5,5,5,5,5,5,5,5,010111000000
1,4,4,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,2,1,4,1,1,1,1,1,1,1,2,0,2,2,2,2,2,2,4,4,2,0,4,4,0,3,3,5,5,5,5,5,5,5,5,5,011011001000
0,2,1,3,3,3,3,3,3,4,4,2,0,0,0,0,0,0,4,4,3,1,1,1,1,1,1,4,0,3,2,2,2,2,2,2,4,4,2,4,4,3,0,1,1,5,5,5,5,5,5,5,5,5,000110110100
3,1,1,3,3,3,3,3,3,2,4,1,0,0,0,0,0,0,4,4,2,1,1,1,1,1,1,3,3,4,2,2,2,2,2,2,0,4,4,4,4,2,4,0,0,5,5,5,5,5,5,5,5,5,000010110001
3,3,0,3,3,3,3,3,3,1,4,4,0,0,0,0,0,0,1,2,0,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,4,0,3,4,4,4,4,1,2,5,5,5,5,5,5,5,5,5,000011000110
2,3,4,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,2,4,1,1,1,1,1,1,2,4,1,2,2,2,2,2,2,4,1,3,4,4,4,0,0,1,5,5,5,5,5,5,5,5,5,001011001010
2,4,3,3,3,3,3,3,3,0,0,3,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,0,2,1,2,2,2,2,2,2,4,4,1,3,4,1,4,4,2,5,5,5,5,5,5,5,5,5,010000111000
4,1,4,3,3,3,3,3,3,0,4,2,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,2,3,0,2,2,2,2,2,2,3,4,3,4,4,0,1,2,1,5,5,5,5,5,5,5,5,5,101010111000
0,4,4,3,3,3,3,3,3,2,4,4,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,3,4,2,2,2,2,2,2,1,4,4,1,4,4,3,0,0,5,5,5,5,5,5,5,5,5,011011000001
3,3,4,3,3,3,3,3,3,1,0,4,0,0,0,0,0,0,0,4,2,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,0,2,4,4,4,1,2,4,1,5,5,5,5,5,5,5,5,5,001001010011
4,0,4,3,3,3,3,3,3,1,4,4,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,2,3,0,4,4,4,2,2,0,5,5,5,5,5,5,5,5,5,101011000110
3,4,0,3,3,3,3,3,3,1,4,2,0,0,0,0,0,0,4,4,2,1,1,1,1,1,1,3,4,4,2,2,2,2,2,2,0,3,4,1,4,0,4,2,1,5,5,5,5,5,5,5,5,5,010010110011
4,3,4,3,3,3,3,3,3,0,4,4,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,4,4,0,2,2,2,2,2,2,3,0,1,4,4,4,1,1,3,5,5,5,5,5,5,5,5,5,101011000110
1,4,2,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,1,4,0,2,2,2,2,2,2,4,2,2,0,4,3,4,1,3,5,5,5,5,5,5,5,5,5,010010111010
0,0,3,3,3,3,3,3,3,4,2,4,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,2,4,3,2,2,2,2,2,2,4,1,4,4,4,3,2,4,1,5,5,5,5,5,5,5,5,5,000101010010
4,3,2,3,3,3,3,3,3,3,4,2,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,4,0,0,2,2,2,2,2,2,3,4,0,4,4,2,4,1,1,5,5,5,5,5,5,5,5,5,100010110100
0,4,4,3,3,3,3,3,3,2,4,1,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,2,4,3,2,2,2,2,2,2,4,1,4,2,4,0,3,3,0,5,5,5,5,5,5,5,5,5,011010110010
3,0,1,3,3,3,3,3,3,4,1,4,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,4,4,4,4,4,4,0,4,0,5,5,5,5,5,5,5,5,5,000101000000
3,4,1,3,3,3,3,3,3,4,0,3,0,0,0,0,0,0,0,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,4,2,3,4,2,0,4,4,5,5,5,5,5,5,5,5,5,010100011000
4,2,4,3,3,3,3,3,3,1,0,4,0,0,0,0,0,0,0,4,0,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,2,3,3,4,4,1,2,4,1,5,5,5,5,5,5,5,5,5,101001010110
0,0,2,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,1,4,4,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,4,4,3,4,4,3,1,1,4,5,5,5,5,5,5,5,5,5,000110011000
0,4,1,3,3,3,3,3,3,4,1,1,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,2,0,3,2,2,2,2,2,2,4,4,3,2,4,3,0,4,4,5,5,5,5,5,5,5,5,5,010100011000
4,4,4,3,3,3,3,3,3,2,4,4,0,0,0,0,0,0,3,4,2,1,1,1,1,1,1,4,4,1,2,2,2,2,2,2,0,0,1,1,4,3,3,2,0,5,5,5,5,5,5,5,5,5,111011010110
4,1,4,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,4,4,4,1,1,1,1,1,1,1,4,1,2,2,2,2,2,2,0,0,2,4,4,2,0,4,2,5,5,5,5,5,5,5,5,5,101000111010
3,2,2,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,3,4,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,4,4,4,4,3,1,0,0,5,5,5,5,5,5,5,5,5,000111010000
2,0,4,3,3,3,3,3,3,0,4,4,0,0,0,0,0,0,3,2,4,1,1,1,1,1,1,2,4,1,2,2,2,2,2,2,4,1,3,4,4,4,1,3,0,5,5,5,5,5,5,5,5,5,001011001010
4,4,0,3,3,3,3,3,3,1,1,4,0,0,0,0,0,0,1,4,2,1,1,1,1,1,1,3,2,0,2,2,2,2,2,2,3,4,4,3,4,0,4,4,2,5,5,5,5,5,5,5,5,5,110001010000
0,1,3,3,3,3,3,3,3,4,2,1,0,0,0,0,0,0,4,0,2,1,1,1,1,1,1,4,3,3,2,2,2,2,2,2,4,4,1,4,4,4,2,4,0,5,5,5,5,5,5,5,5,5,000100100100
4,4,1,3,3,3,3,3,3,2,0,2,0,0,0,0,0,0,3,2,4,1,1,1,1,1,1,3,4,1,2,2,2,2,2,2,0,3,0,1,4,4,4,4,4,5,5,5,5,5,5,5,5,5,110000001010
1,3,1,3,3,3,3,3,3,2,0,2,0,0,0,0,0,0,3,1,3,1,1,1,1,1,1,0,2,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,000000000000
1,4,0,3,3,3,3,3,3,4,0,4,0,0,0,0,0,0,2,3,1,1,1,1,1,1,1,2,4,0,2,2,2,2,2,2,4,2,4,1,4,4,3,4,3,5,5,5,5,5,5,5,5,5,010101000010
3,0,0,3,3,3,3,3,3,1,4,4,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,1,3,4,2,2,2,2,2,2,0,4,2,4,4,1,4,2,3,5,5,5,5,5,5,5,5,5,000011011001
4,4,3,3,3,3,3,3,3,4,2,4,0,0,0,0,0,0,1,4,4,1,1,1,1,1,1,3,0,1,2,2,2,2,2,2,0,4,0,3,4,1,2,4,2,5,5,5,5,5,5,5,5,5,110101011000
4,4,4,3,3,3,3,3,3,0,0,3,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,3,4,2,2,2,2,2,2,2,1,3,4,1,4,4,1,4,4,5,5,5,5,5,5,5,5,5,111000000010
1,0,3,3,3,3,3,3,3,0,4,2,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,2,4,0,2,2,2,2,2,2,4,2,4,4,4,4,4,3,4,5,5,5,5,5,5,5,5,5,000010000010
2,3,0,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,0,4,2,1,1,1,1,1,1,3,0,1,2,2,2,2,2,2,4,4,4,4,4,1,3,2,1,5,5,5,5,5,5,5,5,5,000111010000
1,3,1,3,3,3,3,3,3,2,1,4,0,0,0,0,0,0,3,0,3,1,1,1,1,1,1,4,2,0,2,2,2,2,2,2,4,4,2,4,4,4,4,4,0,5,5,5,5,5,5,5,5,5,000001000100
2,2,2,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,3,4,1,1,1,1,1,1,1,4,3,4,2,2,2,2,2,2,3,4,0,4,4,0,1,1,0,5,5,5,5,5,5,5,5,5,000111010101
4,0,4,3,3,3,3,3,3,1,4,2,0,0,0,0,0,0,3,4,3,1,1,1,1,1,1,0,3,1,2,2,2,2,2,2,0,4,4,4,4,1,2,2,4,5,5,5,5,5,5,5,5,5,101010010000
4,4,4,3,3,3,3,3,3,1,3,0,0,0,0,0,0,0,4,2,4,1,1,1,1,1,1,0,4,3,2,2,2,2,2,2,2,1,1,0,4,4,2,4,3,5,5,5,5,5,5,5,5,5,111000101010
4,4,4,3,3,3,3,3,3,1,2,1,0,0,0,0,0,0,4,1,4,1,1,1,1,1,1,3,4,3,2,2,2,2,2,2,2,0,0,3,4,4,2,4,0,5,5,5,5,5,5,5,5,5,111000101010
4,4,1,3,3,3,3,3,3,4,4,1,0,0,0,0,0,0,2,4,0,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,2,3,3,0,4,1,0,2,4,5,5,5,5,5,5,5,5,5,110110010110
4,4,4,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,4,0,4,1,1,1,1,1,1,1,4,3,2,2,2,2,2,2,2,3,2,2,4,4,0,4,0,5,5,5,5,5,5,5,5,5,111000101010
0,1,2,3,3,3,3,3,3,4,3,2,0,0,0,0,0,0,3,4,3,1,1,1,1,1,1,0,4,4,2,2,2,2,2,2,1,2,4,4,4,0,1,4,4,5,5,5,5,5,5,5,5,5,000100010011
0,2,4,3,3,3,3,3,3,2,4,3,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,4,4,2,2,2,2,2,2,1,0,2,4,4,4,3,3,4,5,5,5,5,5,5,5,5,5,001010001011
4,2,0,3,3,3,3,3,3,4,4,1,0,0,0,0,0,0,4,1,2,1,1,1,1,1,1,3,4,2,2,2,2,2,2,2,1,3,4,4,4,4,3,0,0,5,5,5,5,5,5,5,5,5,100110100010
2,3,1,3,3,3,3,3,3,2,4,1,0,0,0,0,0,0,4,4,3,1,1,1,1,1,1,0,2,4,2,2,2,2,2,2,3,4,4,4,4,0,4,1,0,5,5,5,5,5,5,5,5,5,000010110001
3,2,4,3,3,3,3,3,3,0,4,0,0,0,0,0,0,0,4,3,1,1,1,1,1,1,1,2,4,2,2,2,2,2,2,2,4,0,4,4,4,4,1,1,3,5,5,5,5,5,5,5,5,5,001010100010
3,2,4,3,3,3,3,3,3,2,1,1,0,0,0,0,0,0,2,4,4,1,1,1,1,1,1,0,4,4,2,2,2,2,2,2,0,3,1,4,4,0,3,4,4,5,5,5,5,5,5,5,5,5,001000011011
